scenario_id,result_scope,work_key,settlement_batch_id,internal_payment_id,processor_transaction_id,bank_entry_id,expected_outcome,expected_reason_code,expected_difference,explanation
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000009,SYNTH-BATCH-PROC-ONLY-000009,,,SYNTH-BANK-000111,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000010,SYNTH-BATCH-PROC-ONLY-000010,,,SYNTH-BANK-000112,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000011,SYNTH-BATCH-PROC-ONLY-000011,,,SYNTH-BANK-000113,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000012,SYNTH-BATCH-PROC-ONLY-000012,,,SYNTH-BANK-000114,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000013,SYNTH-BATCH-PROC-ONLY-000013,,,SYNTH-BANK-000115,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000014,SYNTH-BATCH-PROC-ONLY-000014,,,SYNTH-BANK-000116,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000015,SYNTH-BATCH-PROC-ONLY-000015,,,SYNTH-BANK-000117,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000016,SYNTH-BATCH-PROC-ONLY-000016,,,SYNTH-BANK-000118,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000017,SYNTH-BATCH-PROC-ONLY-000017,,,SYNTH-BANK-000119,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000018,SYNTH-BATCH-PROC-ONLY-000018,,,SYNTH-BANK-000120,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000019,SYNTH-BATCH-PROC-ONLY-000019,,,SYNTH-BANK-000121,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-PROC-ONLY-000020,SYNTH-BATCH-PROC-ONLY-000020,,,SYNTH-BANK-000122,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000023,SYNTH-BATCH-REFUND-000023,,,SYNTH-BANK-000123,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000028,SYNTH-BATCH-REFUND-000028,,,SYNTH-BANK-000124,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000120,SYNTH-BATCH-REFUND-000120,,,SYNTH-BANK-000125,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000135,SYNTH-BATCH-REFUND-000135,,,SYNTH-BANK-000126,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000146,SYNTH-BATCH-REFUND-000146,,,SYNTH-BANK-000127,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000170,SYNTH-BATCH-REFUND-000170,,,SYNTH-BANK-000128,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000185,SYNTH-BATCH-REFUND-000185,,,SYNTH-BANK-000129,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000190,SYNTH-BATCH-REFUND-000190,,,SYNTH-BANK-000130,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000205,SYNTH-BATCH-REFUND-000205,,,SYNTH-BANK-000131,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000213,SYNTH-BATCH-REFUND-000213,,,SYNTH-BANK-000132,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000224,SYNTH-BATCH-REFUND-000224,,,SYNTH-BANK-000133,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000230,SYNTH-BATCH-REFUND-000230,,,SYNTH-BANK-000134,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000261,SYNTH-BATCH-REFUND-000261,,,SYNTH-BANK-000135,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000264,SYNTH-BATCH-REFUND-000264,,,SYNTH-BANK-000136,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000295,SYNTH-BATCH-REFUND-000295,,,SYNTH-BANK-000137,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000350,SYNTH-BATCH-REFUND-000350,,,SYNTH-BANK-000138,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000367,SYNTH-BATCH-REFUND-000367,,,SYNTH-BANK-000139,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000382,SYNTH-BATCH-REFUND-000382,,,SYNTH-BANK-000140,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000400,SYNTH-BATCH-REFUND-000400,,,SYNTH-BANK-000141,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000431,SYNTH-BATCH-REFUND-000431,,,SYNTH-BANK-000142,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000439,SYNTH-BATCH-REFUND-000439,,,SYNTH-BANK-000143,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000445,SYNTH-BATCH-REFUND-000445,,,SYNTH-BANK-000144,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000469,SYNTH-BATCH-REFUND-000469,,,SYNTH-BANK-000145,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000476,SYNTH-BATCH-REFUND-000476,,,SYNTH-BANK-000146,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000487,SYNTH-BATCH-REFUND-000487,,,SYNTH-BANK-000147,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000518,SYNTH-BATCH-REFUND-000518,,,SYNTH-BANK-000148,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000608,SYNTH-BATCH-REFUND-000608,,,SYNTH-BANK-000149,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000689,SYNTH-BATCH-REFUND-000689,,,SYNTH-BANK-000150,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000702,SYNTH-BATCH-REFUND-000702,,,SYNTH-BANK-000151,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000746,SYNTH-BATCH-REFUND-000746,,,SYNTH-BANK-000152,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000751,SYNTH-BATCH-REFUND-000751,,,SYNTH-BANK-000153,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000795,SYNTH-BATCH-REFUND-000795,,,SYNTH-BANK-000154,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000851,SYNTH-BATCH-REFUND-000851,,,SYNTH-BANK-000155,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000871,SYNTH-BATCH-REFUND-000871,,,SYNTH-BANK-000156,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000881,SYNTH-BATCH-REFUND-000881,,,SYNTH-BANK-000157,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000898,SYNTH-BATCH-REFUND-000898,,,SYNTH-BANK-000158,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000912,SYNTH-BATCH-REFUND-000912,,,SYNTH-BANK-000159,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000929,SYNTH-BATCH-REFUND-000929,,,SYNTH-BANK-000160,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000989,SYNTH-BATCH-REFUND-000989,,,SYNTH-BANK-000161,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-REFUND-000995,SYNTH-BATCH-REFUND-000995,,,SYNTH-BANK-000162,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-03-0000,SYNTH-BATCH-USD-2026-01-03-0000,,,SYNTH-BANK-000163,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-268.68,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-03-0001,SYNTH-BATCH-USD-2026-01-03-0001,,,SYNTH-BANK-000164,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-03-0002,SYNTH-BATCH-USD-2026-01-03-0002,,,SYNTH-BANK-000165,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-04-0000,SYNTH-BATCH-USD-2026-01-04-0000,,,SYNTH-BANK-000166,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-04-0001,SYNTH-BATCH-USD-2026-01-04-0001,,,SYNTH-BANK-000167,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-04-0002,SYNTH-BATCH-USD-2026-01-04-0002,,,SYNTH-BANK-000168,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-05-0000,SYNTH-BATCH-USD-2026-01-05-0000,,,SYNTH-BANK-000169,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-05-0001,SYNTH-BATCH-USD-2026-01-05-0001,,,SYNTH-BANK-000170,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-1380.92,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-05-0002,SYNTH-BATCH-USD-2026-01-05-0002,,,SYNTH-BANK-000171,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-06-0000,SYNTH-BATCH-USD-2026-01-06-0000,,,SYNTH-BANK-000172,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-06-0001,SYNTH-BATCH-USD-2026-01-06-0001,,,SYNTH-BANK-000173,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-06-0002,SYNTH-BATCH-USD-2026-01-06-0002,,,SYNTH-BANK-000174,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-07-0000,SYNTH-BATCH-USD-2026-01-07-0000,,,SYNTH-BANK-000175,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-07-0001,SYNTH-BATCH-USD-2026-01-07-0001,,,SYNTH-BANK-000176,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-980.93,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-07-0002,SYNTH-BATCH-USD-2026-01-07-0002,,,SYNTH-BANK-000177,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-08-0000,SYNTH-BATCH-USD-2026-01-08-0000,,,SYNTH-BANK-000178,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-2367.24,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-08-0001,SYNTH-BATCH-USD-2026-01-08-0001,,,SYNTH-BANK-000179,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-08-0002,SYNTH-BATCH-USD-2026-01-08-0002,,,SYNTH-BANK-000180,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-679.09,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-09-0000,SYNTH-BATCH-USD-2026-01-09-0000,,,SYNTH-BANK-000181,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-222.01,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-09-0001,SYNTH-BATCH-USD-2026-01-09-0001,,,SYNTH-BANK-000182,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-4193.24,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-09-0002,SYNTH-BATCH-USD-2026-01-09-0002,,,SYNTH-BANK-000183,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-10-0000,SYNTH-BATCH-USD-2026-01-10-0000,,,SYNTH-BANK-000184,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-10-0001,SYNTH-BATCH-USD-2026-01-10-0001,,,SYNTH-BANK-000185,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-10-0002,SYNTH-BATCH-USD-2026-01-10-0002,,,SYNTH-BANK-000186,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-11-0000,SYNTH-BATCH-USD-2026-01-11-0000,,,SYNTH-BANK-000187,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-2565.86,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-11-0001,SYNTH-BATCH-USD-2026-01-11-0001,,,SYNTH-BANK-000188,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-11-0002,SYNTH-BATCH-USD-2026-01-11-0002,,,SYNTH-BANK-000189,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-39.9,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-12-0000,SYNTH-BATCH-USD-2026-01-12-0000,,,SYNTH-BANK-000190,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-1752.0,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-12-0001,SYNTH-BATCH-USD-2026-01-12-0001,,,SYNTH-BANK-000191,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-12-0002,SYNTH-BATCH-USD-2026-01-12-0002,,,SYNTH-BANK-000192,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-13-0000,SYNTH-BATCH-USD-2026-01-13-0000,,,SYNTH-BANK-000193,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-325.8,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-13-0001,SYNTH-BATCH-USD-2026-01-13-0001,,,SYNTH-BANK-000194,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-13-0002,SYNTH-BATCH-USD-2026-01-13-0002,,,SYNTH-BANK-000195,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-14-0000,SYNTH-BATCH-USD-2026-01-14-0000,,,SYNTH-BANK-000196,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-14-0001,SYNTH-BATCH-USD-2026-01-14-0001,,,SYNTH-BANK-000197,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-14-0002,SYNTH-BATCH-USD-2026-01-14-0002,,,SYNTH-BANK-000198,AMOUNT_MISMATCH,L2_SETTLEMENT_AMOUNT_EQUALITY,-60.98,The bank credit differs from the sum of processor net amounts in the settlement batch.
mixed-exceptions,SETTLEMENT,SYNTH-BATCH-USD-2026-01-15-0000,SYNTH-BATCH-USD-2026-01-15-0000,,,SYNTH-BANK-000199,MATCHED,L2_EXACT_SETTLEMENT_MATCH,0.0,"The bank entry matches the processor batch currency, expected net credit and settlement window."
